id,unix_time,gps_x_dec,gps_y_dec,wojewodztwo,miejscowosc,ulica,predkosc_dopuszczalna,rodzaj_nawierzchni,warunki_atmosferyczne,obszar_zabudowany,czy_sygnalizacja_swietlna
106732138,1518512400.0,15.26827777777778,52.75677777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
106733420,1518510600.0,14.887416666666667,52.46022222222223,WOJ. LUBUSKIE,,,70,01,02,02,03
106731245,1518529800.0,15.272111111111112,52.15247222222222,WOJ. LUBUSKIE,SKĄPE,SKĄPE,50,01,02,01,03
106735603,1518515400.0,14.652833333333334,52.355111111111114,WOJ. LUBUSKIE,,,90,01,02,02,03
106734743,1518519600.0,15.49386111111111,51.9575,WOJ. LUBUSKIE,ZIELONA GÓRA,ZAMOYSKIEGO,50,01,01,01,03
106733000,1518548040.0,15.501388888888888,51.93769444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,DŁUGA,50,01,01,01,01
106732996,1518530400.0,15.505277777777778,51.94183333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,WESTERPLATTE,50,01,01,01,03
106732822,1518523200.0,15.493027777777776,51.92997222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,WIŚNIOWA,20,01,01,01,03
106732743,1518533160.0,15.614638888888889,52.07736111111112,WOJ. LUBUSKIE,SULECHÓW,CHROBREGO,20,01,01,01,03
106732867,1518515040.0,15.123222222222223,51.62455555555555,WOJ. LUBUSKIE,ŻARY,ZGORZELECKA,50,01,01,01,03
106731371,1518543780.0,14.654805555555557,52.58730555555556,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,50,01,01,01,03
106733113,1518547200.0,15.411222222222223,51.934194444444444,WOJ. LUBUSKIE,,,90,01,01,02,03
106731370,1518542100.0,15.271861111111113,52.75975,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
106731211,1518530860.0,15.468972222222222,52.65391666666667,WOJ. LUBUSKIE,,,90,01,04,02,03
106732683,1518525000.0,15.511555555555555,51.936499999999995,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,20,01,01,01,03
106732720,1518531600.0,15.241722222222222,52.72819444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GROBLA,50,01,01,01,03
106733188,1518558360.0,16.001166666666666,52.16630555555555,WOJ. LUBUSKIE,,,70,01,01,02,03
106732575,1518500160.0,15.558916666666667,51.95922222222222,WOJ. LUBUSKIE,,,60,01,01,02,03
106732866,1518528780.0,15.118916666666667,51.656888888888886,WOJ. LUBUSKIE,GRABIK,,50,01,01,01,03
106732553,1518523680.0,14.74175,51.76980555555556,WOJ. LUBUSKIE,,,90,01,02,02,03
106733725,1518589320.0,16.274944444444444,51.755833333333335,WOJ. LUBUSKIE,KANDLEWO,,50,01,07,01,03
106734153,1518629940.0,15.511694444444444,51.94133333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,CHROBREGO,50,01,04,01,03
106735110,1518618300.0,15.775555555555556,52.143,WOJ. LUBUSKIE,NOWE KRAMSKO,POWSTAŃCÓW WIELKOPOLSKICH,40,01,04,01,03
106733775,1518603780.0,15.645916666666666,51.88008333333333,WOJ. LUBUSKIE,,,60,01,04,02,03
106734149,1518632460.0,15.49575,51.93544444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,DŁUGA,50,01,04,01,03
106735289,1518626280.0,15.500555555555556,51.93794444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,WOJSKA POLSKIEGO,50,01,04,01,03
106734871,1518619500.0,15.519694444444445,51.94708333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,STASZICA,50,01,04,01,03
106733773,1518589980.0,15.439083333333334,51.947222222222216,WOJ. LUBUSKIE,,,50,01,04,02,03
106734948,1518616800.0,15.242333333333333,52.73125,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,OBOTRYCKA,50,01,01,01,03
106734001,1518624300.0,14.817833333333333,51.84919444444445,WOJ. LUBUSKIE,,,90,01,01,02,03
106735215,1518621780.0,15.165000000000001,52.055055555555555,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,,50,01,01,01,03
106734140,1518627600.0,15.709555555555555,51.820083333333336,WOJ. LUBUSKIE,NOWA SÓL,ZIELONOGÓRSKA,50,01,01,01,03
106735344,1518628560.0,14.819583333333332,52.20627777777778,WOJ. LUBUSKIE,,,90,01,01,02,03
106735161,1518630900.0,15.202,52.841861111111115,WOJ. LUBUSKIE,,,90,01,01,02,03
106734003,1518624000.0,15.142861111111111,51.643277777777776,WOJ. LUBUSKIE,ŻARY,POZNAŃSKA,50,01,01,01,03
106733571,1518587520.0,15.558972222222224,51.92638888888889,WOJ. LUBUSKIE,,,60,01,07,02,03
106735261,1518628800.0,15.203,52.86219444444445,WOJ. LUBUSKIE,,,90,01,01,02,03
106734006,1518623700.0,15.226333333333333,52.74963888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,DOWBORA-MUŚNICKIEGO,50,01,01,01,03
106734994,1518600240.0,15.123666666666667,51.65413888888889,WOJ. LUBUSKIE,ŻARY,PIASTOWSKA,50,01,01,01,03
106736899,1518616800.0,15.242222222222221,52.726333333333336,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PRZEMYSŁOWA - PARKING,50,01,01,01,03
106733742,1518587700.0,15.224277777777777,52.72938888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SIKORSKIEGO,50,01,04,01,01
106734039,1518626100.0,15.233638888888889,52.730000000000004,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SIKORSKIEGO,50,01,01,01,03
106735306,1518623400.0,15.492916666666666,51.940666666666665,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,50,01,01,01,01
106738244,1518609600.0,15.610194444444444,52.07888888888889,WOJ. LUBUSKIE,SULECHÓW,WIŚNIOWA,50,01,01,01,03
106733486,1518596160.0,15.124277777777777,52.70280555555556,WOJ. LUBUSKIE,ŁUPOWO,SŁOWACKIEGO,50,01,04,01,03
106737652,1518594600.0,14.433805555555557,51.57361111111111,WOJ. LUBUSKIE,GUBIN,WOJSKA POLSKIEGO,50,01,01,01,03
106735415,1518642720.0,15.409472222222222,52.31908333333334,WOJ. LUBUSKIE,,,140,01,04,02,03
106735348,1518637320.0,15.218055555555555,51.52327777777778,WOJ. LUBUSKIE,,,60,01,04,02,03
106734836,1518611700.0,15.132444444444445,52.443194444444444,WOJ. LUBUSKIE,SULĘCIN,,50,01,01,01,03
106737144,1518706860.0,15.577777777777778,52.14747222222222,WOJ. LUBUSKIE,,,120,01,01,02,03
106737739,1518674400.0,15.533916666666666,52.25219444444444,WOJ. LUBUSKIE,ŚWIEBODZIN,MŁYŃSKA,20,01,01,01,03
106737507,1518726180.0,15.162333333333335,51.62008333333333,WOJ. LUBUSKIE,ŻARY,ALEJA WOJSKA POLSKIEGO,50,01,01,01,03
106755075,1518728400.0,15.514,51.95761111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,RUCZAJOWA,50,01,06,01,03
106736099,1518710100.0,16.31491666666667,51.80922222222222,WOJ. LUBUSKIE,WSCHOWA,PL. GRUNWALDU,50,01,01,01,03
106736024,1518690600.0,15.229055555555556,52.73813888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOSYNIERÓW GDYŃSKICH,50,01,04,01,03
106736939,1518696000.0,15.097083333333334,52.69719444444444,WOJ. LUBUSKIE,JENIN,GORZOWSKA,50,01,01,01,03
106735989,1518694860.0,15.192722222222223,51.54580555555555,WOJ. LUBUSKIE,KONIN ŻAGAŃSKI,,50,01,01,01,03
106749729,1518714000.0,14.56563888888889,52.35388888888889,WOJ. LUBUSKIE,SŁUBICE,PLAC BOHATERÓW,50,01,01,01,03
106738882,1518709200.0,,,WOJ. LUBUSKIE,MIĘDZYRZECZ,30 STYCZNIA,50,01,01,01,03
106737347,1518719700.0,16.31261111111111,51.810138888888886,WOJ. LUBUSKIE,WSCHOWA,WOLSZTYŃSKA,50,01,01,01,03
106736113,1518710700.0,15.405888888888889,51.362861111111116,WOJ. LUBUSKIE,GOŚCIESZOWICE,,40,01,01,01,03
106737174,1518700740.0,14.726166666666666,51.95252777777778,WOJ. LUBUSKIE,GUBIN,BOLESŁAWA CHROBREGO,40,01,01,01,03
106735388,1518654000.0,15.303333333333335,51.615972222222226,WOJ. LUBUSKIE,ŻAGAŃ,KOCHANOWSKIEGO,50,01,01,01,03
106736100,1518707220.0,15.301972222222222,52.29991666666667,WOJ. LUBUSKIE,,,60,01,01,02,03
106737295,1518713400.0,15.238027777777777,52.75338888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
106737038,1518696000.0,15.234055555555555,52.74486111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,04,01,03
106736890,1518691740.0,15.493916666666665,51.936416666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,ŁUŻYCKA,50,01,01,01,01
106735837,1518682740.0,15.35525,52.28138888888889,WOJ. LUBUSKIE,,,90,01,04,02,03
106736140,1518711900.0,15.562750000000001,51.93936111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,MRĄGOWSKA,50,01,01,01,03
106737342,1518701520.0,15.481666666666667,51.93963888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,WOJSKA POLSKIEGO,50,01,01,01,03
106735665,1518684540.0,15.794972222222222,52.07694444444445,WOJ. LUBUSKIE,,,50,01,01,02,03
106735816,1518680820.0,15.24636111111111,51.80177777777777,WOJ. LUBUSKIE,NOWOGRÓD BOBRZAŃSKI,ZAMKOWA,50,01,01,01,03
106737194,1518702060.0,15.542944444444444,51.56488888888889,WOJ. LUBUSKIE,SZPROTAWA,KOŚCIUSZKI,40,01,01,01,03
106742233,1518687600.0,15.13861111111111,51.64136111111111,WOJ. LUBUSKIE,ŻARY,ALEJA JANA PAWŁA II,50,01,01,01,01
106735439,1518674100.0,15.246527777777777,52.75794444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GÓRCZYŃSKA,50,01,01,01,03
106735535,1518674400.0,15.244027777777777,52.74238888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,04,01,03
106798505,1518722400.0,15.081472222222223,52.325027777777784,WOJ. LUBUSKIE,,,50,01,01,02,03
106738994,1518787080.0,15.450444444444443,52.58063888888889,WOJ. LUBUSKIE,DOBIEGNIEW,SIENKIEWICZA,50,01,01,01,03
106739719,1518801900.0,15.227833333333333,52.73077777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ESTKOWSKIEGO,50,01,01,01,01
106737970,1518777180.0,14.727972222222222,51.94938888888888,WOJ. LUBUSKIE,GUBIN,NOWA,50,01,01,01,03
106755718,1518775800.0,15.705027777777778,52.03241666666666,WOJ. LUBUSKIE,CZERWIEŃSK,KWIATOWA,50,01,04,01,03
106738210,1518779700.0,14.586805555555555,52.33852777777778,WOJ. LUBUSKIE,SŁUBICE,TRANSPORTOWA,50,01,04,01,03
106739081,1518795540.0,15.223,51.599805555555555,WOJ. LUBUSKIE,GRONÓW,GŁÓWNA,50,01,01,01,03
106804603,1518814800.0,14.919583333333332,52.69252777777778,WOJ. LUBUSKIE,,,50,01,01,02,03
106737890,1518771780.0,14.601027777777777,52.35116666666667,WOJ. LUBUSKIE,SŁUBICE,SOWIA,50,02,01,01,03
106782780,1518776100.0,14.872111111111112,52.67586111111111,WOJ. LUBUSKIE,,,90,01,04,02,03
106738683,1518798600.0,15.231861111111112,52.73294444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOSYNIERÓW GDYŃSKICH,50,01,01,01,03
106738540,1518787800.0,15.722222222222223,51.78502777777778,WOJ. LUBUSKIE,NOWA SÓL,GŁOGOWSKA,50,01,01,01,03
106738424,1518792540.0,15.571861111111112,52.46058333333334,WOJ. LUBUSKIE,MIĘDZYRZECZ,KAZIMIERZA WIELKIEGO,50,01,01,01,03
106736256,1518756300.0,15.66,51.79691666666667,WOJ. LUBUSKIE,LUBIESZÓW,,50,01,04,01,03
106739134,1518802980.0,,,WOJ. LUBUSKIE,SKWIERZYNA,MIĘDZYRZECKA,90,01,04,02,03
106755119,1518787800.0,15.478694444444445,51.94230555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,ZACISZE,50,01,01,01,03
106739808,1518784800.0,,,WOJ. LUBUSKIE,ZIELONA GÓRA,WESTERPLATTE,50,01,01,01,01
106739084,1518794400.0,15.550277777777778,52.49047222222222,WOJ. LUBUSKIE,,,120,01,01,02,03
106738891,1518782460.0,16.330083333333334,51.826750000000004,WOJ. LUBUSKIE,,,90,01,01,02,03
106739822,1518807000.0,16.349194444444443,51.790861111111106,WOJ. LUBUSKIE,,,90,01,01,02,03
106738281,1518786720.0,14.997499999999999,51.52675,WOJ. LUBUSKIE,,,90,01,01,02,03
106738466,1518768540.0,15.270555555555557,51.57222222222222,WOJ. LUBUSKIE,,,70,01,01,02,03
106745993,1518788100.0,15.105083333333333,51.61241666666667,WOJ. LUBUSKIE,OLBRACHTÓW,,50,01,01,01,03
106739835,1518808980.0,15.24922222222222,51.63166666666667,WOJ. LUBUSKIE,,,50,01,01,02,03
106738525,1518795480.0,15.138638888888888,51.624916666666664,WOJ. LUBUSKIE,ŻARY,KASZUBSKA,50,01,01,01,03
106738682,1518800400.0,15.260333333333334,52.76036111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOMBATANTÓW - PARKING,20,01,01,01,03
106738802,1518777600.0,15.25511111111111,52.757555555555555,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GÓRCZYŃSKA - PARKING,50,01,01,01,03
106739194,1518790200.0,14.996555555555554,52.41294444444444,WOJ. LUBUSKIE,LUBIEŃ,LUBIEŃ,50,01,04,01,03
106739903,1518821400.0,15.03052777777778,52.67458333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
106739862,1518812400.0,16.31436111111111,51.79361111111111,WOJ. LUBUSKIE,WSCHOWA,KAZIMIERZA WIELKIEGO,50,01,01,01,03
106738876,1518780240.0,15.289944444444444,51.60647222222222,WOJ. LUBUSKIE,ŻAGAŃ,WĘGLOWA,40,01,01,01,03
106738464,1518794400.0,15.189444444444444,52.74,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,70,01,01,01,03
106738020,1518774900.0,15.237749999999998,52.73272222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,JAGIEŁŁY,50,01,01,01,01
106738050,1518771180.0,15.588083333333334,51.57033333333334,WOJ. LUBUSKIE,WIECHLICE,JESIONOWA,20,01,01,01,03
106738192,1518777000.0,14.752944444444445,52.22997222222222,WOJ. LUBUSKIE,,,90,01,01,02,03
106738970,1518774720.0,15.623333333333333,51.49375,WOJ. LUBUSKIE,,,90,01,01,02,03
106738762,1518772680.0,15.629722222222222,52.02361111111111,WOJ. LUBUSKIE,,,80,01,01,02,03
106739162,1518801900.0,15.227833333333333,52.73077777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ESTKOWSKIEGO,50,01,01,01,01
106740080,1518795300.0,15.24386111111111,52.763222222222225,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,OGIŃSKIEGO - PARKING,50,01,01,01,03
106739708,1518805200.0,15.236999999999998,52.73247222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CHROBREGO,50,01,01,01,01
106737611,1518757440.0,14.72775,51.94925,WOJ. LUBUSKIE,GUBIN,OBROŃCÓW POKOJU,50,01,01,01,01
106738602,1518793260.0,15.597805555555556,52.47052777777778,WOJ. LUBUSKIE,,,70,01,01,02,03
106738548,1518799440.0,15.782833333333334,52.31272222222222,WOJ. LUBUSKIE,,,20,01,04,02,03
106738640,1518782040.0,15.683555555555555,51.798027777777776,WOJ. LUBUSKIE,NOWA SÓL,WOJSKA POLSKIEGO,20,01,01,01,03
106740181,1518867300.0,15.21936111111111,52.743027777777776,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,FREDRY,50,01,01,01,01
106740252,1518856440.0,15.466638888888887,51.877694444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,OCHLA ŻAGAŃSKA,40,01,01,01,03
106740947,1518868320.0,15.50725,51.93566666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,KONSTYTUCJI 3 MAJA,50,01,01,01,03
106740805,1518859380.0,15.520222222222223,51.951638888888894,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,50,01,01,01,03
106740774,1518858240.0,14.730361111111112,51.94788888888888,WOJ. LUBUSKIE,GUBIN,WYSPIAŃSKIEGO,50,01,01,01,03
106749012,1518856200.0,14.615444444444444,52.34386111111111,WOJ. LUBUSKIE,KUNOWICE,BURSZTYNOWA,50,01,01,01,03
106740966,1518899700.0,14.655861111111111,52.58858333333333,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,50,01,01,01,01
106740237,1518854520.0,15.13011111111111,51.63433333333333,WOJ. LUBUSKIE,ŻARY,GÓRNOŚLĄSKA,50,01,01,01,03
106740958,1518881400.0,15.739027777777777,51.80588888888889,WOJ. LUBUSKIE,STANY,,90,01,04,02,03
106742755,1518903360.0,15.518611111111111,51.936055555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,PODGÓRNA,50,01,04,01,01
106739940,1518829740.0,15.49111111111111,51.9635,WOJ. LUBUSKIE,ZIELONA GÓRA,BATOREGO,50,01,01,01,03
106761346,1518838800.0,15.108611111111111,52.44222222222222,WOJ. LUBUSKIE,SULĘCIN,MŁYNARSKA,50,01,01,01,03
106740051,1518844680.0,15.820083333333333,52.23466666666667,WOJ. LUBUSKIE,KOSIECZYN,GŁÓWNA,50,01,01,01,03
106740286,1518871500.0,15.238916666666666,52.73027777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WODNA,50,01,01,01,03
106740840,1518859800.0,15.390055555555556,51.53830555555555,WOJ. LUBUSKIE,RUDAWICA,,40,01,01,01,03
106741703,1518897060.0,15.86,52.06027777777778,WOJ. LUBUSKIE,KARSZYN,,50,01,04,01,03
106740771,1518861900.0,16.086916666666667,51.869277777777775,WOJ. LUBUSKIE,,,90,01,01,02,03
106740839,1518873900.0,15.268055555555556,52.75702777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
106793984,1518883200.0,15.2255,52.73538888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CHOPINA,50,01,04,01,03
106740869,1518877800.0,15.079888888888888,52.666777777777774,WOJ. LUBUSKIE,KWIATKOWICE,KWIATKOWICE,50,01,01,01,03
106740430,1518866520.0,15.511555555555555,51.936499999999995,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,01,01,03
106740782,1518864000.0,15.566111111111113,52.20458333333334,WOJ. LUBUSKIE,,,120,01,01,02,03
106740385,1518878400.0,15.655750000000001,52.28413888888889,WOJ. LUBUSKIE,,,90,01,04,02,03
106740407,1518878820.0,15.500722222222223,52.596611111111116,WOJ. LUBUSKIE,SKWIERZYNA,JANA III SOBIESKIEGO,50,01,01,01,03
106794163,1518879900.0,15.239722222222222,52.73002777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CHROBREGO,50,01,04,01,01
106742979,1518956100.0,15.199444444444445,52.73855555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SŁOWIAŃSKA,50,01,01,01,03
106742986,1518964980.0,15.567583333333333,52.442611111111106,WOJ. LUBUSKIE,MIĘDZYRZECZ,ZACHODNIA,50,01,01,01,03
106742991,1518965100.0,15.231027777777777,52.73430555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOSYNIERÓW GDYŃSKICH,50,01,04,01,03
106743173,1518980400.0,15.706833333333332,51.731750000000005,WOJ. LUBUSKIE,LASOCIN,,90,01,01,02,03
106742753,1518921300.0,15.511555555555555,51.936499999999995,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,20,01,01,01,03
106741713,1518917640.0,15.645805555555555,52.25725,WOJ. LUBUSKIE,,,90,01,01,02,03
106741716,1518931200.0,15.227500000000001,52.72808333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,JANCARZA,50,01,01,01,03
106741794,1518955200.0,15.511555555555555,51.936499999999995,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,01,01,03
106760793,1518977700.0,15.623861111111111,52.01741666666666,WOJ. LUBUSKIE,SULECHÓW,OKRĘŻNA,50,01,01,01,03
106741876,1518973620.0,15.67661111111111,51.64652777777778,WOJ. LUBUSKIE,DŁUGIE,,50,01,01,01,03
106743120,1518958560.0,15.52025,51.933055555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,SKRAJNA,50,01,01,01,03
106741792,1518941940.0,15.595944444444445,51.94969444444444,WOJ. LUBUSKIE,,,90,01,01,02,03
106741860,1518966960.0,15.260444444444444,52.7175,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOBYLOGÓRSKA,50,01,04,01,03
106798475,1518940200.0,14.352805555555555,52.19013888888889,WOJ. LUBUSKIE,,,40,01,01,02,03
106743702,1519038000.0,15.234444444444444,52.743972222222226,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
106745238,1519051020.0,15.501527777777778,51.93747222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,MONIUSZKI,50,01,01,01,03
106741998,1519017960.0,15.620305555555555,52.07844444444445,WOJ. LUBUSKIE,SULECHÓW,ODRZAŃSKA,50,01,01,01,03
106743444,1519026360.0,14.736722222222221,51.94886111111111,WOJ. LUBUSKIE,GUBIN,LUBELSKA,50,01,01,01,03
106744773,1519041000.0,15.356305555555554,51.88977777777778,WOJ. LUBUSKIE,,,90,01,01,02,03
106742277,1519032720.0,14.43388888888889,51.565638888888884,WOJ. LUBUSKIE,GUBIN,OBROŃCÓW POKOJU,50,01,01,01,01
106742238,1519022700.0,15.200722222222222,51.638444444444445,WOJ. LUBUSKIE,,,90,01,01,02,03
106762392,1519041600.0,15.082833333333333,52.31469444444444,WOJ. LUBUSKIE,TORZYM,WĄSKA,30,01,01,01,03
106744861,1519022700.0,15.72936111111111,51.714111111111116,WOJ. LUBUSKIE,NOWE MIASTECZKO,,90,01,01,02,03
106745222,1519063260.0,15.525166666666667,51.95616666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,SULECHOWSKA,50,01,01,01,01
106742250,1519023300.0,15.143416666666667,51.64322222222222,WOJ. LUBUSKIE,ŻARY,SPOKOJNA,50,02,01,01,03
106742398,1519038540.0,14.808472222222223,52.306777777777775,WOJ. LUBUSKIE,,,70,01,04,02,03
106743346,1519027140.0,15.622222222222224,52.08541666666667,WOJ. LUBUSKIE,SULECHÓW,KOŚCIUSZKI,50,01,01,01,03
106744847,1519033800.0,15.704027777777776,51.805305555555556,WOJ. LUBUSKIE,NOWA SÓL,ALEKSANDRA FREDRY,50,01,01,01,03
106742366,1519043400.0,14.5735,52.37441666666667,WOJ. LUBUSKIE,SŁUBICE,WOJSKA POLSKIEGO,50,01,01,01,03
106745225,1519049880.0,15.29486111111111,51.568111111111115,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,50,01,01,01,03
106742196,1519031700.0,15.516444444444444,51.94141666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,WAZÓW,50,01,01,01,03
106754851,1519023900.0,16.301111111111112,51.80880555555555,WOJ. LUBUSKIE,WSCHOWA,STAROWIEJSKA,50,02,01,01,03
106745134,1519062000.0,15.582666666666666,51.552749999999996,WOJ. LUBUSKIE,WIECHLICE,JESIONOWA,50,01,01,01,03
106743593,1519028580.0,15.551222222222222,51.57633333333334,WOJ. LUBUSKIE,SZPROTAWA,,90,01,01,02,03
106744796,1519043940.0,15.556666666666667,52.42038888888889,WOJ. LUBUSKIE,,,60,01,01,02,03
106743386,1519026600.0,15.244166666666667,52.74922222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,01
106744805,1519043400.0,15.272,52.76258333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,POPŁAWSKIEGO,50,01,01,01,03
106744972,1519040400.0,15.233694444444444,52.74463888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
106743515,1519029600.0,15.239166666666666,52.72997222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WODNA,50,01,01,01,03
106744871,1519047600.0,15.229277777777778,52.73744444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOSYNIERÓW GDYŃSKICH,50,01,01,01,01
106742162,1519013220.0,15.553277777777778,52.21738888888889,WOJ. LUBUSKIE,ŚWIEBODZIN,,90,01,01,02,03
106746620,1519151400.0,15.51136111111111,51.94680555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,POD TOPOLAMI,50,01,01,01,03
106746131,1519122480.0,15.561611111111112,51.91730555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,RACULA WITOSA,50,02,01,01,03
106746162,1519119600.0,15.506833333333333,51.92838888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,KOŻUCHOWSKA,50,01,01,01,03
106745699,1519103280.0,15.468861111111112,52.15936111111111,WOJ. LUBUSKIE,,,70,01,01,02,03
106746152,1519123200.0,15.71136111111111,51.802027777777774,WOJ. LUBUSKIE,NOWA SÓL,WOJSKA POLSKIEGO,40,01,01,01,03
106745622,1519131060.0,15.123611111111112,51.65413888888889,WOJ. LUBUSKIE,ŻARY,,50,01,01,01,03
106751799,1519110300.0,14.615888888888888,52.34386111111111,WOJ. LUBUSKIE,KUNOWICE,,70,01,01,02,03
106746680,1519149300.0,14.848194444444445,52.43780555555555,WOJ. LUBUSKIE,OŚNO LUBUSKIE,,90,01,01,02,03
106746130,1519123740.0,14.982055555555556,51.779333333333334,WOJ. LUBUSKIE,LUBSKO,KAZIMIERZA ZŁOTKA,50,01,01,01,03
106746779,1519135440.0,15.517194444444446,51.93647222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,01,01,01
106746607,1519134960.0,15.861472222222222,52.07166666666667,WOJ. LUBUSKIE,KARGOWA,27 STYCZNIA,50,01,01,01,03
106746137,1519121700.0,15.666277777777777,51.792944444444444,WOJ. LUBUSKIE,WROCISZÓW,,90,01,01,02,03
106746777,1519137000.0,15.749777777777776,51.72508333333334,WOJ. LUBUSKIE,REJÓW,,40,01,01,01,03
106751805,1519110000.0,14.593277777777779,52.33566666666667,WOJ. LUBUSKIE,SŁUBICE,,50,01,04,01,03
106746536,1519130460.0,15.50475,51.93088888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,FABRYCZNA,50,01,01,01,03
106746156,1519114800.0,15.359805555555555,51.90983333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
106746632,1519133400.0,15.658305555555556,51.872305555555556,WOJ. LUBUSKIE,NIEDORADZ,ZIELONOGÓRSKA,60,01,01,02,03
106746109,1519113300.0,15.494305555555554,51.94058333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,50,01,01,01,01
106745958,1519119600.0,15.237277777777777,52.76277777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,DEKERTA - PARKING,50,01,01,01,03
